A,B,W
AYV96310,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
AYO27089,Rifamycin,0.997963247
AYO27089,Rotavirus vaccine,0.997963247
AYO27089,Sodium lauryl sulfate,0.997963247
AYO27089,Rifamycin,0.9970714540000001
AYO27089,Rotavirus vaccine,0.9970714540000001
AYO27089,Sodium lauryl sulfate,0.9970714540000001
QCX36707,Rifamycin,0.997963247
QCX36707,Rotavirus vaccine,0.997963247
QCX36707,Sodium lauryl sulfate,0.997963247
AYO27077,Rifamycin,0.997963247
AYO27077,Rotavirus vaccine,0.997963247
AYO27077,Sodium lauryl sulfate,0.997963247
AYO27077,Rifamycin,0.9970714540000001
AYO27077,Rotavirus vaccine,0.9970714540000001
AYO27077,Sodium lauryl sulfate,0.9970714540000001
AYI50184,Rifamycin,0.997963247
AYI50184,Rotavirus vaccine,0.997963247
AYI50184,Sodium lauryl sulfate,0.997963247
QBB02447,Rifamycin,0.9970714540000001
QBB02447,Rotavirus vaccine,0.9970714540000001
QBB02447,Sodium lauryl sulfate,0.9970714540000001
AYP73762,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
BBE14749,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
BAR13512,Palivizumab,0.993655774
AYA72668,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
AYN72974,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
AWK67776,Rifamycin,0.9970714540000001
AWK67776,Rotavirus vaccine,0.9970714540000001
AWK67776,Sodium lauryl sulfate,0.9970714540000001
AYX80696,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
AXG22950,Palivizumab,0.993655774
QCX36707,Rifamycin,0.997963247
QCX36707,Rotavirus vaccine,0.997963247
QCX36707,Sodium lauryl sulfate,0.997963247
QBY34750,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
QHN74868,Rifamycin,0.997963247
QHN74868,Rotavirus vaccine,0.997963247
QHN74868,Sodium lauryl sulfate,0.997963247
BBI54978,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
AYC11966,Rifamycin,0.997963247
AYC11966,Rotavirus vaccine,0.997963247
AYC11966,Sodium lauryl sulfate,0.997963247
AYC11966,Rifamycin,0.9970714540000001
AYC11966,Rotavirus vaccine,0.9970714540000001
AYC11966,Sodium lauryl sulfate,0.9970714540000001
AYU49226,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
AYU88778,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
QBQ03829,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
QBB02435,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
QBB02451,Rifamycin,0.9970714540000001
QBB02451,Rotavirus vaccine,0.9970714540000001
QBB02451,Sodium lauryl sulfate,0.9970714540000001
QDH08113,Rifamycin,0.997963247
QDH08113,Rotavirus vaccine,0.997963247
QDH08113,Sodium lauryl sulfate,0.997963247
QDH08113,Rifamycin,0.9970714540000001
QDH08113,Rotavirus vaccine,0.9970714540000001
QDH08113,Sodium lauryl sulfate,0.9970714540000001
QDA76212,Rifamycin,0.997963247
QDA76212,Rotavirus vaccine,0.997963247
QDA76212,Sodium lauryl sulfate,0.997963247
QDA76212,Rifamycin,0.9970714540000001
QDA76212,Rotavirus vaccine,0.9970714540000001
QDA76212,Sodium lauryl sulfate,0.9970714540000001
QDH07826,Rifamycin,0.997963247
QDH07826,Rotavirus vaccine,0.997963247
QDH07826,Sodium lauryl sulfate,0.997963247
QDH07826,Rifamycin,0.9970714540000001
QDH07826,Rotavirus vaccine,0.9970714540000001
QDH07826,Sodium lauryl sulfate,0.9970714540000001
QBQ03626,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
QBZ96517,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
AYO27124,Rifamycin,0.997963247
AYO27124,Rotavirus vaccine,0.997963247
AYO27124,Sodium lauryl sulfate,0.997963247
AYO27124,Rifamycin,0.9970714540000001
AYO27124,Rotavirus vaccine,0.9970714540000001
AYO27124,Sodium lauryl sulfate,0.9970714540000001
QEG03686,Palivizumab,0.993655774
BBH51524,Rifamycin,0.997963247
BBH51524,Rotavirus vaccine,0.997963247
BBH51524,Sodium lauryl sulfate,0.997963247
BBH51524,Rifamycin,0.9970714540000001
BBH51524,Rotavirus vaccine,0.9970714540000001
BBH51524,Sodium lauryl sulfate,0.9970714540000001
QBZ96517,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
QBY34750,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
QCX20456,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
QBO24539,Palivizumab,0.993655774
ATQ63263,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
QHN74961,Rifamycin,0.997963247
QHN74961,Rotavirus vaccine,0.997963247
QHN74961,Sodium lauryl sulfate,0.997963247
QBK96735,Rifamycin,0.9970714540000001
QBK96735,Rotavirus vaccine,0.9970714540000001
QBK96735,Sodium lauryl sulfate,0.9970714540000001
AXN77126,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
AYV62422,Rifamycin,0.997963247
AYV62422,Rotavirus vaccine,0.997963247
AYV62422,Sodium lauryl sulfate,0.997963247
AYV62422,Rifamycin,0.9970714540000001
AYV62422,Rotavirus vaccine,0.9970714540000001
AYV62422,Sodium lauryl sulfate,0.9970714540000001
AYH52871,Rifamycin,0.9970714540000001
AYH52871,Rotavirus vaccine,0.9970714540000001
AYH52871,Sodium lauryl sulfate,0.9970714540000001
QBF53401,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
QBO66706,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
QBH99199,Rifamycin,0.9970714540000001
QBH99199,Rotavirus vaccine,0.9970714540000001
QBH99199,Sodium lauryl sulfate,0.9970714540000001
APA19870,Palivizumab,0.993655774
BBI54999,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
QBM19491,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
QEN98330,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
AYO27152,Rifamycin,0.997963247
AYO27152,Rotavirus vaccine,0.997963247
AYO27152,Sodium lauryl sulfate,0.997963247
AYO27152,Rifamycin,0.9970714540000001
AYO27152,Rotavirus vaccine,0.9970714540000001
AYO27152,Sodium lauryl sulfate,0.9970714540000001
QBB02476,Rifamycin,0.9970714540000001
QBB02476,Rotavirus vaccine,0.9970714540000001
QBB02476,Sodium lauryl sulfate,0.9970714540000001
AXQ04190,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
QBO66706,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
QBY34722,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
BBI15896,Rifamycin,0.997963247
BBI15896,Rotavirus vaccine,0.997963247
BBI15896,Sodium lauryl sulfate,0.997963247
BBI15896,Rifamycin,0.9970714540000001
BBI15896,Rotavirus vaccine,0.9970714540000001
BBI15896,Sodium lauryl sulfate,0.9970714540000001
BBM90339,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
QBM19477,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
AYO27045,Rifamycin,0.997963247
AYO27045,Rotavirus vaccine,0.997963247
AYO27045,Sodium lauryl sulfate,0.997963247
AYO27045,Rifamycin,0.9970714540000001
AYO27045,Rotavirus vaccine,0.9970714540000001
AYO27045,Sodium lauryl sulfate,0.9970714540000001
AYA72668,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
QBB02435,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
AYA72668,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
QBM05921,Palivizumab,0.993655774
QDE54842,Palivizumab,0.993655774
QCX36707,Rifamycin,0.997963247
QCX36707,Rotavirus vaccine,0.997963247
QCX36707,Sodium lauryl sulfate,0.997963247
QBF76342,Rifamycin,0.9970714540000001
QBF76342,Rotavirus vaccine,0.9970714540000001
QBF76342,Sodium lauryl sulfate,0.9970714540000001
AYV62422,Rifamycin,0.997963247
AYV62422,Rotavirus vaccine,0.997963247
AYV62422,Sodium lauryl sulfate,0.997963247
AYV62422,Rifamycin,0.9970714540000001
AYV62422,Rotavirus vaccine,0.9970714540000001
AYV62422,Sodium lauryl sulfate,0.9970714540000001
QBY34750,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
AYW35208,Rifamycin,0.997963247
AYW35208,Rotavirus vaccine,0.997963247
AYW35208,Sodium lauryl sulfate,0.997963247
AYW35208,Rifamycin,0.9970714540000001
AYW35208,Rotavirus vaccine,0.9970714540000001
AYW35208,Sodium lauryl sulfate,0.9970714540000001
AZL30879,Palivizumab,0.993655774
QBY34717,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
QBQ03802,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
QBB02435,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
AUN50120,Rifamycin,0.997963247
AUN50120,Rotavirus vaccine,0.997963247
AUN50120,Sodium lauryl sulfate,0.997963247
AUN50120,Rifamycin,0.9970714540000001
AUN50120,Rotavirus vaccine,0.9970714540000001
AUN50120,Sodium lauryl sulfate,0.9970714540000001
AYP67459,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
AYU88803,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
AZK36018,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
QBO66699,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
AYV96310,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
AYP73762,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
QBQ03802,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
QCX36707,Rifamycin,0.997963247
QCX36707,Rotavirus vaccine,0.997963247
QCX36707,Sodium lauryl sulfate,0.997963247
QCY59285,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
AYP67459,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
AYW01435,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
QCO43799,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
BBM76682,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
QCY59285,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
QCY59285,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
QCX36707,Rifamycin,0.997963247
QCX36707,Rotavirus vaccine,0.997963247
QCX36707,Sodium lauryl sulfate,0.997963247
ATQ63262,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
AUN50120,Rifamycin,0.997963247
AUN50120,Rotavirus vaccine,0.997963247
AUN50120,Sodium lauryl sulfate,0.997963247
AUN50120,Rifamycin,0.9970714540000001
AUN50120,Rotavirus vaccine,0.9970714540000001
AUN50120,Sodium lauryl sulfate,0.9970714540000001
AYJ00925,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
AYU49226,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
QBM19477,Measles virus strain enders' attenuated edmonston live antigen,0.99782055
AYO27124,Rifamycin,0.997963247
AYO27124,Rotavirus vaccine,0.997963247
AYO27124,Sodium lauryl sulfate,0.997963247
AYO27124,Rifamycin,0.9970714540000001
AYO27124,Rotavirus vaccine,0.9970714540000001
AYO27124,Sodium lauryl sulfate,0.9970714540000001
MK379556,Rotavirus vaccine,1.4022105552626585
KF933916,Glecaprevir,1.3223173498488894
KF933916,Pibrentasvir,1.3223173498488894
KF933916,Velpatasvir,1.3223173498488894
KF933916,Asunaprevir,1.3223173498488894
KF933916,Grazoprevir,1.3223173498488894
KF933916,Elbasvir,1.3223173498488894
KF933916,Hepatitis A Vaccine,1.3223173498488894
KF933916,Dasabuvir,1.3223173498488894
KF933916,Ledipasvir,1.3223173498488894
KF933916,Boceprevir,1.3223173498488894
KF933916,Telaprevir,1.3223173498488894
KF933916,Buprenorphine,1.3223173498488894
KF933916,Methadone,1.3223173498488894
KF933916,Peginterferon alfa-2b,1.3223173498488894
KF933916,Peginterferon alfa-2a,1.3223173498488894
LC468585,Rotavirus vaccine,1.4090714971793767
MF373720,Rotavirus vaccine,1.4166995315543025
MG969458,Rotavirus vaccine,1.4197611769542235
MG451305,Rotavirus vaccine,1.422423947799028
AB523176,Glecaprevir,1.344633905510233
AB523176,Pibrentasvir,1.344633905510233
AB523176,Velpatasvir,1.344633905510233
AB523176,Asunaprevir,1.344633905510233
AB523176,Grazoprevir,1.344633905510233
AB523176,Elbasvir,1.344633905510233
AB523176,Hepatitis A Vaccine,1.344633905510233
AB523176,Dasabuvir,1.344633905510233
AB523176,Ledipasvir,1.344633905510233
AB523176,Boceprevir,1.344633905510233
AB523176,CTS-1027,1.2774022102347211
AB523176,Telaprevir,1.344633905510233
AB523176,Buprenorphine,1.344633905510233
AB523176,Methadone,1.344633905510233
AB523176,Peginterferon alfa-2b,1.344633905510233
AB523176,Peginterferon alfa-2a,1.344633905510233
MH752181,Measles virus strain enders' attenuated edmonston live antigen,1.3888153885895052
AY524639,Palivizumab,1.3443279749764545
MH754188,Measles virus strain enders' attenuated edmonston live antigen,1.3892631837913827
AB516735,"Rabies virus inactivated antigen, A",1.263706282284673
KF951394,Rotavirus vaccine,1.4365808933988364
KX111914,Glecaprevir,1.3565019439395851
KX111914,Pibrentasvir,1.3565019439395851
KX111914,Velpatasvir,1.3565019439395851
KX111914,Asunaprevir,1.3565019439395851
KX111914,Grazoprevir,1.3565019439395851
KX111914,Elbasvir,1.3565019439395851
KX111914,Hepatitis A Vaccine,1.3565019439395851
KX111914,Dasabuvir,1.3565019439395851
KX111914,Ledipasvir,1.3565019439395851
KX111914,Boceprevir,1.3565019439395851
KX111914,CTS-1027,1.2886768467426053
KX111914,Telaprevir,1.3565019439395851
KX111914,Buprenorphine,1.3565019439395851
KX111914,Methadone,1.3565019439395851
KX111914,Peginterferon alfa-2b,1.3565019439395851
KX111914,Peginterferon alfa-2a,1.3565019439395851
AB307536,"Rabies virus inactivated antigen, A",1.267507325578221
KF976830,Rotavirus vaccine,1.4372328527253355
AB516710,"Rabies virus inactivated antigen, A",1.268468964939192
AM502625,Glecaprevir,1.3584408204141138
AM502625,Pibrentasvir,1.3584408204141138
AM502625,Velpatasvir,1.3584408204141138
AM502625,Asunaprevir,1.3584408204141138
AM502625,Grazoprevir,1.3584408204141138
AM502625,Elbasvir,1.3584408204141138
AM502625,Hepatitis A Vaccine,1.3584408204141138
AM502625,Dasabuvir,1.3584408204141138
AM502625,Ledipasvir,1.3584408204141138
AM502625,Boceprevir,1.3584408204141138
AM502625,CTS-1027,1.290518779393408
AM502625,Telaprevir,1.3584408204141138
AM502625,Buprenorphine,1.3584408204141138
AM502625,Methadone,1.3584408204141138
AM502625,Peginterferon alfa-2b,1.3584408204141138
AM502625,Peginterferon alfa-2a,1.3584408204141138
AY272900,Glecaprevir,1.358673673429319
AY272900,Pibrentasvir,1.358673673429319
AY272900,Velpatasvir,1.358673673429319
AY272900,Asunaprevir,1.358673673429319
AY272900,Grazoprevir,1.358673673429319
AY272900,Elbasvir,1.358673673429319
AY272900,Hepatitis A Vaccine,1.358673673429319
AY272900,Dasabuvir,1.358673673429319
AY272900,Ledipasvir,1.358673673429319
AY272900,Boceprevir,1.358673673429319
AY272900,CTS-1027,1.290739989757853
AY272900,Telaprevir,1.358673673429319
AY272900,Buprenorphine,1.358673673429319
AY272900,Methadone,1.358673673429319
AY272900,Peginterferon alfa-2b,1.358673673429319
AY272900,Peginterferon alfa-2a,1.358673673429319
AF207282,Glecaprevir,1.3594868057150853
AF207282,Pibrentasvir,1.3594868057150853
AF207282,Velpatasvir,1.3594868057150853
AF207282,Asunaprevir,1.3594868057150853
AF207282,Grazoprevir,1.3594868057150853
AF207282,Elbasvir,1.3594868057150853
AF207282,Hepatitis A Vaccine,1.3594868057150853
AF207282,Dasabuvir,1.3594868057150853
AF207282,Ledipasvir,1.3594868057150853
AF207282,Boceprevir,1.3594868057150853
AF207282,CTS-1027,1.291512465429331
AF207282,Telaprevir,1.3594868057150853
AF207282,Buprenorphine,1.3594868057150853
AF207282,Methadone,1.3594868057150853
AF207282,Peginterferon alfa-2b,1.3594868057150853
AF207282,Peginterferon alfa-2a,1.3594868057150853
LC468654,Rotavirus vaccine,1.4397546876441518
AF426724,Glecaprevir,1.3596262718565852
AF426724,Pibrentasvir,1.3596262718565852
AF426724,Velpatasvir,1.3596262718565852
AF426724,Asunaprevir,1.3596262718565852
AF426724,Grazoprevir,1.3596262718565852
AF426724,Elbasvir,1.3596262718565852
AF426724,Hepatitis A Vaccine,1.3596262718565852
AF426724,Dasabuvir,1.3596262718565852
AF426724,Ledipasvir,1.3596262718565852
AF426724,Boceprevir,1.3596262718565852
AF426724,CTS-1027,1.291644958263756
AF426724,Telaprevir,1.3596262718565852
AF426724,Buprenorphine,1.3596262718565852
AF426724,Methadone,1.3596262718565852
AF426724,Peginterferon alfa-2b,1.3596262718565852
AF426724,Peginterferon alfa-2a,1.3596262718565852
MH687130,Palivizumab,1.3576841427126176
KY179044,Glecaprevir,1.3609797178564846
KY179044,Pibrentasvir,1.3609797178564846
KY179044,Velpatasvir,1.3609797178564846
KY179044,Asunaprevir,1.3609797178564846
KY179044,Grazoprevir,1.3609797178564846
KY179044,Elbasvir,1.3609797178564846
KY179044,Hepatitis A Vaccine,1.3609797178564846
KY179044,Dasabuvir,1.3609797178564846
KY179044,Ledipasvir,1.3609797178564846
KY179044,Boceprevir,1.3609797178564846
KY179044,CTS-1027,1.2929307319636605
KY179044,Telaprevir,1.3609797178564846
KY179044,Buprenorphine,1.3609797178564846
KY179044,Methadone,1.3609797178564846
KY179044,Peginterferon alfa-2b,1.3609797178564846
KY179044,Peginterferon alfa-2a,1.3609797178564846
AY257452,Glecaprevir,1.3617031704575115
AY257452,Pibrentasvir,1.3617031704575115
AY257452,Velpatasvir,1.3617031704575115
AY257452,Asunaprevir,1.3617031704575115
AY257452,Grazoprevir,1.3617031704575115
AY257452,Elbasvir,1.3617031704575115
AY257452,Hepatitis A Vaccine,1.3617031704575115
AY257452,Dasabuvir,1.3617031704575115
AY257452,Ledipasvir,1.3617031704575115
AY257452,Boceprevir,1.3617031704575115
AY257452,CTS-1027,1.293618011934636
AY257452,Telaprevir,1.3617031704575115
AY257452,Buprenorphine,1.3617031704575115
AY257452,Methadone,1.3617031704575115
AY257452,Peginterferon alfa-2b,1.3617031704575115
AY257452,Peginterferon alfa-2a,1.3617031704575115
AY450730,Glecaprevir,1.3644432058942182
AY450730,Pibrentasvir,1.3644432058942182
AY450730,Velpatasvir,1.3644432058942182
AY450730,Asunaprevir,1.3644432058942182
AY450730,Grazoprevir,1.3644432058942182
AY450730,Elbasvir,1.3644432058942182
AY450730,Hepatitis A Vaccine,1.3644432058942182
AY450730,Dasabuvir,1.3644432058942182
AY450730,Ledipasvir,1.3644432058942182
AY450730,Boceprevir,1.3644432058942182
AY450730,CTS-1027,1.2962210455995071
AY450730,Telaprevir,1.3644432058942182
AY450730,Buprenorphine,1.3644432058942182
AY450730,Methadone,1.3644432058942182
AY450730,Peginterferon alfa-2b,1.3644432058942182
